Li_frac,avg_electronegativity,avg_atomic_mass,avg_atomic_radius,avg_row,avg_col,num_elements,formula,sigma,log_sigma
0.13669064748201437,2.6207913669064746,18.76200892086331,0.9035971223021582,2.302158273381295,11.870503597122301,5,Li0.95Mg0.95In0.05P1O4,1.12e-10,-9.95
0.09638554216867469,2.7303614457831324,22.779945783132526,0.8518072289156627,2.3975903614457827,13.855421686746986,4,Li0.96Ga0.96Si2.04O6,2.35e-11,-10.62874643
0.05450500556173526,2.8629477196885427,26.37363256952169,0.8186318131256951,2.50055617352614,13.68186874304783,5,Li0.98Zr1.98Nb0.02P3O12,2.5e-07,-6.602
0.14214285714285715,2.5295214285714285,22.139774285714285,0.9571785714285714,2.5007142857142854,10.286428571428571,4,Li0.995Mg0.505Ti1.5O4,1.53e-11,-10.8153085691824
0.13043478260869565,2.6360869565217393,19.503559710144927,0.9,2.318840579710145,12.028985507246377,5,Li0.9Mg0.9In0.1P1O4,5.01e-10,-9.3
0.13636363636363638,2.6796969696969697,24.765508636363634,0.9037878787878788,2.4696969696969697,12.424242424242426,4,Li0.9Y0.7P1O4,6.57e-09,-8.182
0.23076923076923078,2.3382051282051286,22.5201078974359,1.0512820512820513,2.5384615384615383,9.230769230769232,4,Li0.9Zr0.1Sc0.9O2,1e-10,-10.0
0.05027932960893855,2.8725698324022346,26.468001340782124,0.8153631284916202,2.5027932960893855,13.743016759776538,5,Li0.9Zr1.9Nb0.1P3O12,1.35e-06,-5.869
0.05660377358490566,2.8583462819089904,26.326056770255274,0.8204217536071032,2.4994450610432857,13.651498335183131,5,Li1.02Y0.02Zr1.98P3O12,1.15e-07,-6.939
0.13043478260869565,2.4922360248447206,24.465731544099377,0.9583850931677019,2.6149068322981366,10.993788819875775,5,Li1.05Ti1.95Al0.05P1O4,1.4e-06,-5.853
0.05817174515235457,2.8788088642659275,21.434452239889197,0.8041551246537395,2.3850415512465375,13.656509695290858,5,Li1.05Ti1.95Al0.05P3O12,0.0011,-2.958607314841775
0.05817174515235457,2.8789473684210525,21.503744653739613,0.8045706371191135,2.3878116343490303,13.637119113573407,5,Li1.05Ti1.95Cr0.05P3O12,0.00018,-3.744727494896694
0.05817174515235457,2.8794182825484764,21.5144064265928,0.8045706371191135,2.3878116343490303,13.642659279778393,5,Li1.05Ti1.95Fe0.05P3O12,0.00013,-3.886056647693163
0.05902261619391892,2.867235481588345,20.901656866468464,0.8048345337158467,2.362928750486827,13.873819959079118,5,Li1.076Ti1.462Al0.6923P3O12,0.000825,-3.083
0.15285714285714286,2.527135714285714,22.071541428571425,0.956142857142857,2.495,10.285714285714285,4,Li1.07Mg0.395Ti1.535O4,6.56e-10,-9.18309616062434
0.16285714285714284,2.5246571428571425,21.982051428571427,0.9552857142857141,2.4885714285714284,10.282857142857143,4,Li1.14Mg0.3Ti1.56O4,1.51e-09,-8.821023052706831
0.06336088154269973,2.870550964187328,21.478068099173555,0.8081267217630854,2.3856749311294765,13.59504132231405,5,Li1.15Ti1.85Fe0.15P3O12,0.000522,-3.282164748498869
0.06336088154269973,2.8441046831955923,26.170606804407715,0.8267217630853995,2.4958677685950414,13.553719008264464,5,Li1.15Y0.15Zr1.85P3O12,7.1e-05,-4.148370825640463
0.06077348066298342,2.9230939226519337,23.93720109723757,0.7897790055248618,2.3812154696132595,14.696132596685082,5,Li1.1Al0.1Ge1.9P3O12,2.9e-06,-5.537301001050522
0.06077348066298342,2.8488397790055253,35.18672906077347,0.8220994475138123,2.596685082872928,13.607734806629834,5,Li1.1Hf1.9Cr0.1P3O12,9.35e-08,-7.029
0.06077348066298342,2.849779005524862,35.20799370165745,0.8220994475138123,2.596685082872928,13.61878453038674,5,Li1.1Hf1.9Fe0.1P3O12,0.000107,-3.970308111157396
0.06077348066298342,2.8495027624309395,35.533811381215465,0.8229281767955802,2.6022099447513813,13.646408839779005,5,Li1.1Hf1.9In0.1P3O12,2.615e-05,-5.144941317444092
